"gene","removal_reason"
"Phvul.003G072800","low readcount"
"Phvul.003G073000","low readcount"
"Phvul.003G073200","low readcount"
"Phvul.003G074000","low readcount"
"Phvul.003G074700","low readcount"
"Phvul.003G075400","low readcount"
"Phvul.003G075500","low readcount"
"Phvul.003G076300","low readcount"
"Phvul.003G076800","low readcount"
"Phvul.003G076900","low readcount"
"Phvul.003G077400","low readcount"
"Phvul.003G077900","low readcount"
"Phvul.003G078000","low readcount"
"Phvul.003G078200","low readcount"
"Phvul.003G079100","low readcount"
"Phvul.003G079500","low readcount"
"Phvul.003G080000","low readcount"
"Phvul.003G080402","low readcount"
"Phvul.003G080500","low readcount"
"Phvul.003G080501","low readcount"
"Phvul.003G080600","low readcount"
"Phvul.003G082300","low readcount"
"Phvul.003G082800","low readcount"
"Phvul.003G083200","low readcount"
"Phvul.003G083500","low readcount"
"Phvul.003G084000","low readcount"
"Phvul.003G084400","low readcount"
"Phvul.003G084500","low readcount"
"Phvul.003G084700","low readcount"
"Phvul.003G085301","low readcount"
"Phvul.003G085400","low readcount"
"Phvul.003G086000","low readcount"
"Phvul.003G086100","low readcount"
"Phvul.003G086500","low readcount"
"Phvul.003G086800","low readcount"
"Phvul.003G087100","low readcount"
"Phvul.003G087700","low readcount"
"Phvul.003G088200","low readcount"
"Phvul.003G088500","low readcount"
"Phvul.003G088700","low readcount"
"Phvul.003G089600","low readcount"
"Phvul.003G089801","low readcount"
"Phvul.003G089802","low readcount"
"Phvul.003G089803","low readcount"
"Phvul.003G090000","low readcount"
"Phvul.003G090501","low readcount"
"Phvul.003G091000","low readcount"
"Phvul.003G091100","low readcount"
"Phvul.003G091500","low readcount"
"Phvul.003G092400","low readcount"
"Phvul.003G093200","low readcount"
"Phvul.003G095700","low readcount"
"Phvul.003G096500","low readcount"
"Phvul.003G096700","low readcount"
"Phvul.003G097003","low readcount"
"Phvul.003G098000","low readcount"
"Phvul.003G098600","low readcount"
"Phvul.003G098700","low readcount"
"Phvul.003G099000","low readcount"
"Phvul.003G099200","low readcount"
"Phvul.003G100100","low readcount"
"Phvul.003G100500","low readcount"
"Phvul.003G101500","low readcount"
"Phvul.003G102300","low readcount"
"Phvul.003G102400","low readcount"
"Phvul.003G102700","low readcount"
"Phvul.003G103501","low readcount"
"Phvul.003G104200","low readcount"
"Phvul.003G104400","low readcount"
"Phvul.003G105600","low readcount"
"Phvul.003G105700","low readcount"
"Phvul.003G106100","low readcount"
"Phvul.003G106800","low readcount"
"Phvul.003G107000","low readcount"
"Phvul.003G107700","low readcount"
"Phvul.003G108600","low readcount"
"Phvul.003G109100","low readcount"
"Phvul.003G109300","low readcount"
"Phvul.003G109301","low readcount"
"Phvul.003G109400","low readcount"
"Phvul.003G109401","low readcount"
"Phvul.003G109500","low readcount"
"Phvul.003G109601","low readcount"
"Phvul.003G109602","low readcount"
"Phvul.003G109603","low readcount"
"Phvul.003G109800","low readcount"
"Phvul.003G109801","low readcount"
"Phvul.003G110000","low readcount"
"Phvul.003G110100","low readcount"
"Phvul.003G110200","low readcount"
"Phvul.003G110300","low readcount"
"Phvul.003G110500","low readcount"
"Phvul.003G111500","low readcount"
"Phvul.003G112000","low readcount"
"Phvul.003G112100","low readcount"
"Phvul.003G112200","low readcount"
"Phvul.003G112500","low readcount"
"Phvul.003G112600","low readcount"
"Phvul.003G112700","low readcount"
"Phvul.003G113500","low readcount"
"Phvul.003G114500","low readcount"
"Phvul.003G114700","low readcount"
"Phvul.003G115100","low readcount"
"Phvul.003G115600","low readcount"
"Phvul.003G116100","low readcount"
"Phvul.003G116200","low readcount"
"Phvul.003G116300","low readcount"
"Phvul.003G117100","low readcount"
"Phvul.003G117600","low readcount"
"Phvul.003G117800","low readcount"
"Phvul.003G118000","low readcount"
"Phvul.003G118100","low readcount"
"Phvul.003G119400","low readcount"
"Phvul.003G121400","low readcount"
"Phvul.003G121500","low readcount"
"Phvul.003G121600","low readcount"
"Phvul.003G121900","low readcount"
"Phvul.003G122400","low readcount"
"Phvul.003G123000","low readcount"
"Phvul.003G123200","low readcount"
"Phvul.003G123500","low readcount"
"Phvul.003G123566","low readcount"
"Phvul.003G123632","low readcount"
"Phvul.003G123900","low readcount"
"Phvul.003G124100","low readcount"
"Phvul.003G124400","low readcount"
"Phvul.003G126300","low readcount"
"Phvul.003G127500","low readcount"
"Phvul.003G128133","low readcount"
"Phvul.003G128266","low readcount"
"Phvul.003G128600","low readcount"
"Phvul.003G128800","low readcount"
"Phvul.003G128900","low readcount"
"Phvul.003G129000","low readcount"
"Phvul.003G129100","low readcount"
"Phvul.003G129200","low readcount"
"Phvul.003G129300","low readcount"
"Phvul.003G129500","low readcount"
"Phvul.003G129600","low readcount"
"Phvul.003G130000","low readcount"
"Phvul.003G130300","low readcount"
"Phvul.003G130400","low readcount"
"Phvul.003G130700","low readcount"
"Phvul.003G130900","low readcount"
"Phvul.003G131200","low readcount"
"Phvul.003G131600","low readcount"
"Phvul.003G133000","low readcount"
"Phvul.003G133200","low readcount"
"Phvul.003G134200","low readcount"
"Phvul.003G134900","low readcount"
"Phvul.003G135500","low readcount"
"Phvul.003G137100","low readcount"
"Phvul.003G137300","low readcount"
"Phvul.003G137600","low readcount"
"Phvul.003G138100","low readcount"
"Phvul.003G138226","low readcount"
"Phvul.003G138278","low readcount"
"Phvul.003G138326","low readcount"
"Phvul.003G138500","low readcount"
"Phvul.003G139178","low readcount"
"Phvul.003G139200","low readcount"
"Phvul.003G139400","low readcount"
"Phvul.003G139500","low readcount"
"Phvul.003G139700","low readcount"
"Phvul.003G139800","low readcount"
"Phvul.003G140452","low readcount"
"Phvul.003G140500","low readcount"
"Phvul.003G141100","low readcount"
"Phvul.003G141200","low readcount"
"Phvul.003G141300","low readcount"
"Phvul.003G142100","low readcount"
"Phvul.003G142300","low readcount"
"Phvul.003G142900","low readcount"
"Phvul.003G144300","low readcount"
"Phvul.003G145200","low readcount"
"Phvul.003G145300","low readcount"
"Phvul.003G145900","low readcount"
"Phvul.003G146200","low readcount"
"Phvul.003G146500","low readcount"
"Phvul.003G146600","low readcount"
"Phvul.003G146700","low readcount"
"Phvul.003G146800","low readcount"
"Phvul.003G146900","low readcount"
"Phvul.003G147000","low readcount"
"Phvul.003G147200","low readcount"
"Phvul.003G147800","low readcount"
"Phvul.003G148100","low readcount"
"Phvul.003G148400","low readcount"
"Phvul.003G149600","low readcount"
"Phvul.003G149700","low readcount"
"Phvul.003G149900","low readcount"
"Phvul.003G150300","low readcount"
"Phvul.003G150800","low readcount"
"Phvul.003G151400","low readcount"
"Phvul.003G151900","low readcount"
"Phvul.003G152200","low readcount"
"Phvul.003G153400","low readcount"
"Phvul.003G154700","low readcount"
"Phvul.003G155300","low readcount"
"Phvul.003G155500","low readcount"
"Phvul.003G156300","low readcount"
"Phvul.003G156700","low readcount"
"Phvul.003G157000","low readcount"
"Phvul.003G157200","low readcount"
"Phvul.003G158000","low readcount"
"Phvul.003G158100","low readcount"
"Phvul.003G158400","low readcount"
"Phvul.003G159100","low readcount"
"Phvul.003G159700","low readcount"
"Phvul.003G160300","low readcount"
"Phvul.003G160500","low readcount"
"Phvul.003G160600","low readcount"
"Phvul.003G160800","low readcount"
"Phvul.003G161700","low readcount"
"Phvul.003G161800","low readcount"
"Phvul.003G161900","low readcount"
"Phvul.003G162100","low readcount"
"Phvul.003G162600","low readcount"
"Phvul.003G164100","low readcount"
"Phvul.003G164800","low readcount"
"Phvul.003G164900","low readcount"
"Phvul.003G165200","low readcount"
"Phvul.003G165300","low readcount"
"Phvul.003G165400","low readcount"
"Phvul.003G166100","low readcount"
"Phvul.003G166300","low readcount"
"Phvul.003G166400","low readcount"
"Phvul.003G166700","low readcount"
"Phvul.003G167300","low readcount"
"Phvul.003G167400","low readcount"
"Phvul.003G168200","low readcount"
"Phvul.003G169100","low readcount"
"Phvul.003G169400","low readcount"
"Phvul.003G169800","low readcount"
"Phvul.003G170400","low readcount"
"Phvul.003G171800","low readcount"
"Phvul.003G171900","low readcount"
"Phvul.003G172000","low readcount"
"Phvul.003G172100","low readcount"
"Phvul.003G172300","low readcount"
"Phvul.003G172400","low readcount"
"Phvul.003G173000","low readcount"
"Phvul.003G174300","low readcount"
"Phvul.003G175400","low readcount"
"Phvul.003G175650","low readcount"
"Phvul.003G175700","low readcount"
"Phvul.003G175800","low readcount"
"Phvul.003G175900","low readcount"
"Phvul.003G176300","low readcount"
"Phvul.003G176500","low readcount"
"Phvul.003G176601","low readcount"
"Phvul.003G177800","low readcount"
"Phvul.003G178200","low readcount"
"Phvul.003G178500","low readcount"
"Phvul.003G179700","low readcount"
"Phvul.003G180600","low readcount"
"Phvul.003G180700","low readcount"
"Phvul.003G180800","low readcount"
"Phvul.003G180900","low readcount"
"Phvul.003G182000","low readcount"
"Phvul.003G182100","low readcount"
"Phvul.003G182200","low readcount"
"Phvul.003G182400","low readcount"
"Phvul.003G182900","low readcount"
"Phvul.003G184100","low readcount"
"Phvul.003G184600","low readcount"
"Phvul.003G185000","low readcount"
"Phvul.003G185100","low readcount"
"Phvul.003G185200","low readcount"
"Phvul.003G185400","low readcount"
"Phvul.003G187500","low readcount"
"Phvul.003G188300","low readcount"
"Phvul.003G188600","low readcount"
"Phvul.003G188800","low readcount"
"Phvul.003G188901","low readcount"
"Phvul.003G189100","low readcount"
"Phvul.003G189700","low readcount"
"Phvul.003G190000","low readcount"
"Phvul.003G190400","low readcount"
"Phvul.003G190700","low readcount"
"Phvul.003G192200","low readcount"
"Phvul.003G194000","low readcount"
"Phvul.003G194200","low readcount"
"Phvul.003G195000","low readcount"
"Phvul.003G195200","low readcount"
"Phvul.003G195700","low readcount"
"Phvul.003G197600","low readcount"
"Phvul.003G197700","low readcount"
"Phvul.003G198000","low readcount"
"Phvul.003G198500","low readcount"
"Phvul.003G199200","low readcount"
"Phvul.003G199600","low readcount"
"Phvul.003G199700","low readcount"
"Phvul.003G200300","low readcount"
"Phvul.003G200400","low readcount"
"Phvul.003G200500","low readcount"
"Phvul.003G200700","low readcount"
"Phvul.003G200800","low readcount"
"Phvul.003G200900","low readcount"
"Phvul.003G201200","low readcount"
"Phvul.003G201500","low readcount"
"Phvul.003G202500","low readcount"
"Phvul.003G202600","low readcount"
"Phvul.003G203200","low readcount"
"Phvul.003G203966","low readcount"
"Phvul.003G204200","low readcount"
"Phvul.003G204500","low readcount"
"Phvul.003G205000","low readcount"
"Phvul.003G205200","low readcount"
"Phvul.003G205300","low readcount"
"Phvul.003G206200","low readcount"
"Phvul.003G206300","low readcount"
"Phvul.003G206400","low readcount"
"Phvul.003G206700","low readcount"
"Phvul.003G207100","low readcount"
"Phvul.003G207500","low readcount"
"Phvul.003G207600","low readcount"
"Phvul.003G207700","low readcount"
"Phvul.003G207900","low readcount"
"Phvul.003G208000","low readcount"
"Phvul.003G208200","low readcount"
"Phvul.003G208400","low readcount"
"Phvul.003G209000","low readcount"
"Phvul.003G209200","low readcount"
"Phvul.003G209300","low readcount"
"Phvul.003G210100","low readcount"
"Phvul.003G210200","low readcount"
"Phvul.003G211400","low readcount"
"Phvul.003G212600","low readcount"
"Phvul.003G213300","low readcount"
"Phvul.003G213400","low readcount"
"Phvul.003G213500","low readcount"
"Phvul.003G213900","low readcount"
"Phvul.003G214000","low readcount"
"Phvul.003G214325","low readcount"
"Phvul.003G214350","low readcount"
"Phvul.003G214600","low readcount"
"Phvul.003G215000","low readcount"
"Phvul.003G215600","low readcount"
"Phvul.003G215700","low readcount"
"Phvul.003G215800","low readcount"
"Phvul.003G216000","low readcount"
"Phvul.003G216500","low readcount"
"Phvul.003G216700","low readcount"
"Phvul.003G216900","low readcount"
"Phvul.003G217000","low readcount"
"Phvul.003G217300","low readcount"
"Phvul.003G217900","low readcount"
"Phvul.003G218100","low readcount"
"Phvul.003G219300","low readcount"
"Phvul.003G219400","low readcount"
"Phvul.003G219600","low readcount"
"Phvul.003G219800","low readcount"
"Phvul.003G220100","low readcount"
"Phvul.003G220200","low readcount"
"Phvul.003G220300","low readcount"
"Phvul.003G220600","low readcount"
"Phvul.003G220700","low readcount"
"Phvul.003G221000","low readcount"
"Phvul.003G222400","low readcount"
"Phvul.003G222600","low readcount"
"Phvul.003G223300","low readcount"
"Phvul.003G223934","low readcount"
"Phvul.003G224800","low readcount"
"Phvul.003G225200","low readcount"
"Phvul.003G226700","low readcount"
"Phvul.003G226800","low readcount"
"Phvul.003G226900","low readcount"
"Phvul.003G227200","low readcount"
"Phvul.003G227400","low readcount"
"Phvul.003G227800","low readcount"
"Phvul.003G227900","low readcount"
"Phvul.003G228300","low readcount"
"Phvul.003G229500","low readcount"
"Phvul.003G229900","low readcount"
"Phvul.003G232000","low readcount"
"Phvul.003G232800","low readcount"
"Phvul.003G233000","low readcount"
"Phvul.003G233200","low readcount"
"Phvul.003G233400","low readcount"
"Phvul.003G233500","low readcount"
"Phvul.003G233800","low readcount"
"Phvul.003G233900","low readcount"
"Phvul.003G234100","low readcount"
"Phvul.003G234400","low readcount"
"Phvul.003G235000","low readcount"
"Phvul.003G235100","low readcount"
"Phvul.003G235300","low readcount"
"Phvul.003G236500","low readcount"
"Phvul.003G238000","low readcount"
"Phvul.003G238800","low readcount"
"Phvul.003G238900","low readcount"
"Phvul.003G239000","low readcount"
"Phvul.003G239300","low readcount"
"Phvul.003G240300","low readcount"
"Phvul.003G240500","low readcount"
"Phvul.003G240600","low readcount"
"Phvul.003G240900","low readcount"
"Phvul.003G241300","low readcount"
"Phvul.003G241400","low readcount"
"Phvul.003G242200","low readcount"
"Phvul.003G243400","low readcount"
"Phvul.003G243900","low readcount"
"Phvul.003G244275","low readcount"
"Phvul.003G245700","low readcount"
"Phvul.003G245950","low readcount"
"Phvul.003G246600","low readcount"
"Phvul.003G246700","low readcount"
"Phvul.003G247000","low readcount"
"Phvul.003G247601","low readcount"
"Phvul.003G248025","low readcount"
"Phvul.003G248100","low readcount"
"Phvul.003G248200","low readcount"
"Phvul.003G248500","low readcount"
"Phvul.003G249300","low readcount"
"Phvul.003G250300","low readcount"
"Phvul.003G251000","low readcount"
"Phvul.003G251200","low readcount"
"Phvul.003G251300","low readcount"
"Phvul.003G252200","low readcount"
"Phvul.003G253000","low readcount"
"Phvul.003G254000","low readcount"
"Phvul.003G254100","low readcount"
"Phvul.003G254200","low readcount"
"Phvul.003G254600","low readcount"
"Phvul.003G254700","low readcount"
"Phvul.003G255400","low readcount"
"Phvul.003G255500","low readcount"
"Phvul.003G255900","low readcount"
"Phvul.003G256300","low readcount"
"Phvul.003G256732","low readcount"
"Phvul.003G257500","low readcount"
"Phvul.003G257600","low readcount"
"Phvul.003G257700","low readcount"
"Phvul.003G259300","low readcount"
"Phvul.003G259700","low readcount"
"Phvul.003G260100","low readcount"
"Phvul.003G260300","low readcount"
"Phvul.003G260400","low readcount"
"Phvul.003G260600","low readcount"
"Phvul.003G260700","low readcount"
"Phvul.003G260800","low readcount"
"Phvul.003G260900","low readcount"
"Phvul.003G261100","low readcount"
"Phvul.003G261500","low readcount"
"Phvul.003G261900","low readcount"
"Phvul.003G262100","low readcount"
"Phvul.003G262900","low readcount"
"Phvul.003G263200","low readcount"
"Phvul.003G263600","low readcount"
"Phvul.003G264000","low readcount"
"Phvul.003G264600","low readcount"
"Phvul.003G264700","low readcount"
"Phvul.003G265000","low readcount"
"Phvul.003G266300","low readcount"
"Phvul.003G266500","low readcount"
"Phvul.003G266800","low readcount"
"Phvul.003G266900","low readcount"
"Phvul.003G267000","low readcount"
"Phvul.003G268400","low readcount"
"Phvul.003G268500","low readcount"
"Phvul.003G269500","low readcount"
"Phvul.003G269600","low readcount"
"Phvul.003G269700","low readcount"
